"","rules","support","confidence","coverage","lift","count"
"457","{RED RETROSPOT CHARLOTTE BAG (20724)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0127181632990145,0.316438356164384,0.0401915983042449,4.57237061496714,231
"458","{LUNCH BAG RED RETROSPOT (20725)} => {RED RETROSPOT CHARLOTTE BAG (20724)}",0.0127181632990145,0.183770883054893,0.069206628860871,4.57237061496714,231
"459","{PACK OF 60 PINK PAISLEY CAKE CASES (21977)} => {60 TEATIME FAIRY CAKE CASES (84991)}",0.015030556626108,0.416793893129771,0.0360623245058636,11.6107783449632,273
"460","{60 TEATIME FAIRY CAKE CASES (84991)} => {PACK OF 60 PINK PAISLEY CAKE CASES (21977)}",0.015030556626108,0.418711656441718,0.0358971535539283,11.6107783449632,273
"461","{PACK OF 60 PINK PAISLEY CAKE CASES (21977)} => {PACK OF 72 RETROSPOT CAKE CASES (21212)}",0.018058690744921,0.500763358778626,0.0360623245058636,8.89087476588092,328
"462","{PACK OF 72 RETROSPOT CAKE CASES (21212)} => {PACK OF 60 PINK PAISLEY CAKE CASES (21977)}",0.018058690744921,0.320625610948192,0.0563232946099213,8.89087476588092,328
"463","{GARDENERS KNEELING PAD CUP OF TEA  (23300)} => {GARDENERS KNEELING PAD KEEP CALM  (23301)}",0.0252711556460937,0.728571428571429,0.0346858999064031,17.6205630587788,459
"464","{GARDENERS KNEELING PAD KEEP CALM  (23301)} => {GARDENERS KNEELING PAD CUP OF TEA  (23300)}",0.0252711556460937,0.611185086551265,0.0413477949677917,17.6205630587788,459
"465","{60 TEATIME FAIRY CAKE CASES (84991)} => {PACK OF 72 RETROSPOT CAKE CASES (21212)}",0.0179485767769642,0.5,0.0358971535539283,8.87732160312805,326
"466","{PACK OF 72 RETROSPOT CAKE CASES (21212)} => {60 TEATIME FAIRY CAKE CASES (84991)}",0.0179485767769642,0.318670576735093,0.0563232946099213,8.87732160312805,326
"467","{SET/20 RED RETROSPOT PAPER NAPKINS  (21080)} => {PACK OF 72 RETROSPOT CAKE CASES (21212)}",0.011727137587403,0.291381668946648,0.0402466552882233,5.17337756899118,213
"468","{PACK OF 72 RETROSPOT CAKE CASES (21212)} => {SET/20 RED RETROSPOT PAPER NAPKINS  (21080)}",0.011727137587403,0.208211143695015,0.0563232946099213,5.17337756899118,213
"469","{LUNCH BAG APPLE DESIGN (23206)} => {LUNCH BAG WOODLAND (20726)}",0.0158564113857843,0.336842105263158,0.0470737213015471,7.58124307050153,288
"470","{LUNCH BAG WOODLAND (20726)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0158564113857843,0.356877323420074,0.0444309860705831,7.58124307050153,288
"471","{LUNCH BAG APPLE DESIGN (23206)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0157462974178275,0.334502923976608,0.0470737213015471,6.63272555478945,286
"472","{LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0157462974178275,0.312227074235808,0.0504321973242306,6.63272555478945,286
"473","{LUNCH BAG APPLE DESIGN (23206)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0196002862963167,0.416374269005848,0.0470737213015471,8.45929065766579,356
"474","{LUNCH BAG SUKI DESIGN  (22383)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0196002862963167,0.398210290827741,0.0492209436767054,8.45929065766579,356
"475","{LUNCH BAG APPLE DESIGN (23206)} => {LUNCH BAG CARS BLUE (20728)}",0.0158564113857843,0.336842105263158,0.0470737213015471,6.39964765470161,288
"476","{LUNCH BAG CARS BLUE (20728)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0158564113857843,0.301255230125523,0.0526344766833673,6.39964765470161,288
"477","{LUNCH BAG APPLE DESIGN (23206)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0175081209051368,0.371929824561403,0.0470737213015471,6.52691923044326,318
"478","{LUNCH BAG  BLACK SKULL. (20727)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0175081209051368,0.307246376811594,0.0569839784176623,6.52691923044326,318
"479","{LUNCH BAG APPLE DESIGN (23206)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0165170951935253,0.350877192982456,0.0470737213015471,6.52969513948806,300
"480","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0165170951935253,0.307377049180328,0.0537356163629356,6.52969513948806,300
"481","{LUNCH BAG APPLE DESIGN (23206)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.011727137587403,0.249122807017544,0.0470737213015471,2.94201400771109,213
"482","{JUMBO BAG RED RETROSPOT (85099B)} => {LUNCH BAG APPLE DESIGN (23206)}",0.011727137587403,0.138491547464239,0.0846776413588064,2.94201400771109,213
"483","{LUNCH BAG APPLE DESIGN (23206)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0205913120079282,0.437426900584795,0.0470737213015471,6.32059251815564,374
"484","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG APPLE DESIGN (23206)}",0.0205913120079282,0.297533810660302,0.069206628860871,6.32059251815564,374
"485","{WOODEN PICTURE FRAME WHITE FINISH (82482)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0161316963056764,0.347568208778173,0.0464130374938061,3.29826613168127,293
"486","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {WOODEN PICTURE FRAME WHITE FINISH (82482)}",0.0161316963056764,0.153082549634274,0.105379067334691,3.29826613168127,293
"487","{HEART OF WICKER SMALL (22469)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0144799867863238,0.274530271398747,0.0527445906513241,2.60516892341455,263
"488","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {HEART OF WICKER SMALL (22469)}",0.0144799867863238,0.137408568443051,0.105379067334691,2.60516892341455,263
"489","{JAM MAKING SET PRINTED (22961)} => {JAM MAKING SET WITH JARS (22960)}",0.0164620382095469,0.349299065420561,0.0471287782855255,7.37711502934145,299
"490","{JAM MAKING SET WITH JARS (22960)} => {JAM MAKING SET PRINTED (22961)}",0.0164620382095469,0.347674418604651,0.0473490062214392,7.37711502934145,299
"491","{JAM MAKING SET PRINTED (22961)} => {SET OF 3 CAKE TINS PANTRY DESIGN  (22720)}",0.0110664537796619,0.23481308411215,0.0471287782855255,3.79440395616457,201
"492","{SET OF 3 CAKE TINS PANTRY DESIGN  (22720)} => {JAM MAKING SET PRINTED (22961)}",0.0110664537796619,0.178825622775801,0.0618840499917414,3.79440395616457,201
"493","{BAKING SET 9 PIECE RETROSPOT  (22138)} => {RETROSPOT TEA SET CERAMIC 11 PC  (22139)}",0.0124979353631008,0.270883054892601,0.046137752573914,6.01472973840381,227
"494","{RETROSPOT TEA SET CERAMIC 11 PC  (22139)} => {BAKING SET 9 PIECE RETROSPOT  (22138)}",0.0124979353631008,0.277506112469438,0.0450366128943457,6.01472973840381,227
"495","{JAM MAKING SET WITH JARS (22960)} => {SET OF 4 PANTRY JELLY MOULDS (22993)}",0.0100754280680504,0.212790697674419,0.0473490062214392,4.51509046946316,183
"496","{SET OF 4 PANTRY JELLY MOULDS (22993)} => {JAM MAKING SET WITH JARS (22960)}",0.0100754280680504,0.213785046728972,0.0471287782855255,4.51509046946316,183
"497","{JAM MAKING SET WITH JARS (22960)} => {SET OF 3 CAKE TINS PANTRY DESIGN  (22720)}",0.0131035621868634,0.276744186046512,0.0473490062214392,4.47197922701316,238
"498","{SET OF 3 CAKE TINS PANTRY DESIGN  (22720)} => {JAM MAKING SET WITH JARS (22960)}",0.0131035621868634,0.211743772241993,0.0618840499917414,4.47197922701316,238
"499","{LUNCH BAG WOODLAND (20726)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0170126080493311,0.382899628252788,0.0444309860705831,7.5923645720037,309
"500","{LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG WOODLAND (20726)}",0.0170126080493311,0.337336244541485,0.0504321973242306,7.5923645720037,309
"501","{LUNCH BAG WOODLAND (20726)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.016737323129439,0.376703841387856,0.0444309860705831,7.65332424063494,304
"502","{LUNCH BAG SUKI DESIGN  (22383)} => {LUNCH BAG WOODLAND (20726)}",0.016737323129439,0.340044742729307,0.0492209436767054,7.65332424063494,304
"503","{LUNCH BAG WOODLAND (20726)} => {LUNCH BAG CARS BLUE (20728)}",0.0194901723283599,0.438661710037175,0.0444309860705831,8.33411363954519,354
"504","{LUNCH BAG CARS BLUE (20728)} => {LUNCH BAG WOODLAND (20726)}",0.0194901723283599,0.370292887029289,0.0526344766833673,8.33411363954519,354
"505","{LUNCH BAG WOODLAND (20726)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0184991466167483,0.41635687732342,0.0444309860705831,7.30656035055583,336
"506","{LUNCH BAG  BLACK SKULL. (20727)} => {LUNCH BAG WOODLAND (20726)}",0.0184991466167483,0.32463768115942,0.0569839784176623,7.30656035055582,336
"507","{LUNCH BAG WOODLAND (20726)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0218576226394318,0.491945477075589,0.0444309860705831,9.15492387307778,397
"508","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG WOODLAND (20726)}",0.0218576226394318,0.406762295081967,0.0537356163629356,9.15492387307778,397
"509","{LUNCH BAG WOODLAND (20726)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0231239332709354,0.520446096654275,0.0444309860705831,7.52017697178329,420
"510","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG WOODLAND (20726)}",0.0231239332709354,0.334128878281623,0.069206628860871,7.52017697178329,420
"511","{NATURAL SLATE HEART CHALKBOARD  (22457)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0142597588504102,0.268672199170124,0.0530749325551946,2.54957845011858,259
"512","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {NATURAL SLATE HEART CHALKBOARD  (22457)}",0.0142597588504102,0.135318704284222,0.105379067334691,2.54957845011858,259
"513","{SPOTTY BUNTING (23298)} => {PARTY BUNTING (47566)}",0.0210317678797555,0.382382382382382,0.0550019269944392,5.14079290245093,382
"514","{PARTY BUNTING (47566)} => {SPOTTY BUNTING (23298)}",0.0210317678797555,0.282753515914138,0.0743819853548423,5.14079290245093,382
"515","{RECIPE BOX PANTRY YELLOW DESIGN (22666)} => {SET OF 3 CAKE TINS PANTRY DESIGN  (22720)}",0.014369872818367,0.321824907521578,0.0446512140064967,5.20044999583134,261
"516","{SET OF 3 CAKE TINS PANTRY DESIGN  (22720)} => {RECIPE BOX PANTRY YELLOW DESIGN (22666)}",0.014369872818367,0.23220640569395,0.0618840499917415,5.20044999583134,261
"517","{SET OF 4 PANTRY JELLY MOULDS (22993)} => {SET OF 3 CAKE TINS PANTRY DESIGN  (22720)}",0.0104057699719209,0.220794392523364,0.0471287782855255,3.56787237669205,189
"518","{SET OF 3 CAKE TINS PANTRY DESIGN  (22720)} => {SET OF 4 PANTRY JELLY MOULDS (22993)}",0.0104057699719209,0.168149466192171,0.0618840499917414,3.56787237669205,189
"519","{LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0194901723283599,0.38646288209607,0.0504321973242306,7.85159432607485,354
"520","{LUNCH BAG SUKI DESIGN  (22383)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0194901723283599,0.395973154362416,0.0492209436767054,7.85159432607485,354
"521","{LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG CARS BLUE (20728)}",0.0232891042228707,0.4617903930131,0.0504321973242306,8.77353442290475,423
"522","{LUNCH BAG CARS BLUE (20728)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0232891042228707,0.442468619246862,0.0526344766833673,8.77353442290475,423
"523","{LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0251059846941585,0.497816593886463,0.0504321973242306,8.73607999493703,456
"524","{LUNCH BAG  BLACK SKULL. (20727)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0251059846941585,0.440579710144928,0.0569839784176623,8.73607999493703,456
"525","{LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0198755712162088,0.39410480349345,0.0504321973242306,7.33414502648722,361
"526","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0198755712162088,0.369877049180328,0.0537356163629356,7.33414502648722,361
"527","{LUNCH BAG PINK POLKADOT (22384)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0145901007542807,0.289301310043668,0.0504321973242306,3.41650175183559,265
"528","{JUMBO BAG RED RETROSPOT (85099B)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0145901007542807,0.172301690507152,0.0846776413588064,3.41650175183559,265
"529","{LUNCH BAG PINK POLKADOT (22384)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0279138908770578,0.553493449781659,0.0504321973242306,7.99769413554835,507
"530","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0279138908770578,0.403341288782816,0.069206628860871,7.99769413554835,507
"531","{LUNCH BAG PINK POLKADOT (22384)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0105158839398778,0.208515283842795,0.0504321973242306,1.97871635341519,191
"532","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {LUNCH BAG PINK POLKADOT (22384)}",0.0105158839398778,0.099791013584117,0.105379067334691,1.97871635341519,191
"533","{LUNCH BAG SUKI DESIGN  (22383)} => {LUNCH BAG CARS BLUE (20728)}",0.0213621097836261,0.434004474272931,0.0492209436767054,8.24563103161008,388
"534","{LUNCH BAG CARS BLUE (20728)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0213621097836261,0.405857740585774,0.0526344766833673,8.24563103161008,388
"535","{LUNCH BAG SUKI DESIGN  (22383)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0222430215272807,0.451901565995526,0.0492209436767054,7.93032670838332,404
"536","{LUNCH BAG  BLACK SKULL. (20727)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0222430215272807,0.390338164251208,0.0569839784176623,7.93032670838332,404
"537","{LUNCH BAG SUKI DESIGN  (22383)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0205913120079282,0.41834451901566,0.0492209436767054,7.78523719147688,374
"538","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0205913120079282,0.383196721311475,0.0537356163629356,7.78523719147688,374
"539","{LUNCH BAG SUKI DESIGN  (22383)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0125529923470792,0.25503355704698,0.0492209436767054,3.01181696790916,228
"540","{JUMBO BAG RED RETROSPOT (85099B)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0125529923470792,0.148244473342003,0.0846776413588064,3.01181696790916,228
"541","{LUNCH BAG SUKI DESIGN  (22383)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0241700159665254,0.491051454138702,0.0492209436767054,7.09543958752685,439
"542","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG SUKI DESIGN  (22383)}",0.0241700159665254,0.349244232299125,0.069206628860871,7.09543958752685,439
"543","{LUNCH BAG CARS BLUE (20728)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0227385343830865,0.432008368200837,0.0526344766833673,7.58122511268773,413
"544","{LUNCH BAG  BLACK SKULL. (20727)} => {LUNCH BAG CARS BLUE (20728)}",0.0227385343830865,0.399033816425121,0.0569839784176623,7.58122511268773,413
"545","{LUNCH BAG CARS BLUE (20728)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0212519958156692,0.403765690376569,0.0526344766833673,7.51393056794019,386
"546","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG CARS BLUE (20728)}",0.0212519958156692,0.395491803278689,0.0537356163629356,7.51393056794019,386
"547","{LUNCH BAG CARS BLUE (20728)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0135990750426692,0.25836820083682,0.0526344766833673,3.05119741989543,247
"548","{JUMBO BAG RED RETROSPOT (85099B)} => {LUNCH BAG CARS BLUE (20728)}",0.0135990750426692,0.160598179453836,0.0846776413588064,3.05119741989542,247
"549","{LUNCH BAG CARS BLUE (20728)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0244453008864174,0.464435146443515,0.0526344766833673,6.71084770473632,444
"550","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG CARS BLUE (20728)}",0.0244453008864174,0.353221957040573,0.069206628860871,6.71084770473632,444
"551","{ASSORTED COLOUR BIRD ORNAMENT (84879)} => {PARTY BUNTING (47566)}",0.0104057699719209,0.138258961228969,0.0752628970984969,1.85876943952758,189
"552","{PARTY BUNTING (47566)} => {ASSORTED COLOUR BIRD ORNAMENT (84879)}",0.0104057699719209,0.139896373056995,0.0743819853548423,1.85876943952758,189
"553","{ASSORTED COLOUR BIRD ORNAMENT (84879)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0120574794912735,0.16020482809071,0.0752628970984969,1.80957729640022,219
"554","{REGENCY CAKESTAND 3 TIER (22423)} => {ASSORTED COLOUR BIRD ORNAMENT (84879)}",0.0120574794912735,0.136194029850746,0.0885316302372956,1.80957729640022,219
"555","{ASSORTED COLOUR BIRD ORNAMENT (84879)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0145350437703023,0.193123628383321,0.0752628970984969,1.83265645889564,264
"556","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {ASSORTED COLOUR BIRD ORNAMENT (84879)}",0.0145350437703023,0.137931034482759,0.105379067334691,1.83265645889564,264
"557","{LUNCH BAG  BLACK SKULL. (20727)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0226284204151297,0.397101449275362,0.0569839784176623,7.38991149916845,411
"558","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0226284204151297,0.421106557377049,0.0537356163629356,7.38991149916845,411
"559","{LUNCH BAG  BLACK SKULL. (20727)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0143148158343886,0.251207729468599,0.0569839784176623,2.96663588448515,260
"560","{JUMBO BAG RED RETROSPOT (85099B)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.0143148158343886,0.169050715214564,0.0846776413588064,2.96663588448515,260
"561","{LUNCH BAG  BLACK SKULL. (20727)} => {LUNCH BAG RED RETROSPOT (20725)}",0.027418378021252,0.481159420289855,0.0569839784176623,6.95250481362342,498
"562","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG  BLACK SKULL. (20727)}",0.027418378021252,0.39618138424821,0.069206628860871,6.95250481362342,498
"563","{SET OF 3 CAKE TINS PANTRY DESIGN  (22720)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0109012828277267,0.176156583629893,0.0618840499917415,1.98975872417273,198
"564","{REGENCY CAKESTAND 3 TIER (22423)} => {SET OF 3 CAKE TINS PANTRY DESIGN  (22720)}",0.0109012828277267,0.123134328358209,0.0885316302372956,1.98975872417273,198
"565","{SET OF 3 CAKE TINS PANTRY DESIGN  (22720)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0102405990199857,0.165480427046263,0.0618840499917414,1.57033489887214,186
"566","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {SET OF 3 CAKE TINS PANTRY DESIGN  (22720)}",0.0102405990199857,0.0971786833855799,0.105379067334691,1.57033489887214,186
"567","{PARTY BUNTING (47566)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0116170236194461,0.156180606957809,0.0743819853548423,1.76412211702406,211
"568","{REGENCY CAKESTAND 3 TIER (22423)} => {PARTY BUNTING (47566)}",0.0116170236194461,0.131218905472637,0.0885316302372956,1.76412211702406,211
"569","{PARTY BUNTING (47566)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0148103286901944,0.199111769059956,0.0743819853548423,1.88948122332078,269
"570","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {PARTY BUNTING (47566)}",0.0148103286901944,0.140543364681296,0.105379067334691,1.88948122332078,269
"571","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0115619666354677,0.215163934426229,0.0537356163629356,2.54097694472276,210
"572","{JUMBO BAG RED RETROSPOT (85099B)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0115619666354677,0.136540962288687,0.0846776413588064,2.54097694472276,210
"573","{LUNCH BAG SPACEBOY DESIGN  (22382)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0248857567582448,0.463114754098361,0.0537356163629356,6.6917687181293,452
"574","{LUNCH BAG RED RETROSPOT (20725)} => {LUNCH BAG SPACEBOY DESIGN  (22382)}",0.0248857567582448,0.359586316626889,0.069206628860871,6.6917687181293,452
"575","{PACK OF 72 RETROSPOT CAKE CASES (21212)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0105709409238562,0.187683284457478,0.0563232946099213,2.71192640859282,192
"576","{LUNCH BAG RED RETROSPOT (20725)} => {PACK OF 72 RETROSPOT CAKE CASES (21212)}",0.0105709409238562,0.152744630071599,0.069206628860871,2.71192640859282,192
"577","{JUMBO BAG RED RETROSPOT (85099B)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0221329075593239,0.261378413524057,0.0846776413588064,3.77678291554292,402
"578","{LUNCH BAG RED RETROSPOT (20725)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.0221329075593239,0.31980906921241,0.069206628860871,3.77678291554292,402
"579","{JUMBO BAG RED RETROSPOT (85099B)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.013048505202885,0.154096228868661,0.0846776413588064,1.46230397332366,237
"580","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {JUMBO BAG RED RETROSPOT (85099B)}",0.013048505202885,0.123824451410658,0.105379067334691,1.46230397332366,237
"581","{LUNCH BAG RED RETROSPOT (20725)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0118923085393382,0.171837708830549,0.069206628860871,1.63066264654611,216
"582","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {LUNCH BAG RED RETROSPOT (20725)}",0.0118923085393382,0.112852664576803,0.105379067334691,1.63066264654611,216
"583","{REGENCY CAKESTAND 3 TIER (22423)} => {WHITE HANGING HEART T-LIGHT HOLDER (85123A)}",0.0120574794912735,0.136194029850746,0.0885316302372956,1.29242014847393,219
"584","{WHITE HANGING HEART T-LIGHT HOLDER (85123A)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0120574794912735,0.114420062695925,0.105379067334691,1.29242014847393,219
"585","{REGENCY TEA PLATE GREEN  (23171),REGENCY TEA PLATE PINK (23172)} => {REGENCY TEA PLATE ROSES  (23170)}",0.0101304850520288,0.910891089108911,0.0111215107636404,51.2214082089324,184
"586","{REGENCY TEA PLATE PINK (23172),REGENCY TEA PLATE ROSES  (23170)} => {REGENCY TEA PLATE GREEN  (23171)}",0.0101304850520288,0.938775510204082,0.0107911688597699,63.151776266062,184
"587","{REGENCY TEA PLATE GREEN  (23171),REGENCY TEA PLATE ROSES  (23170)} => {REGENCY TEA PLATE PINK (23172)}",0.0101304850520288,0.81057268722467,0.0124979353631008,65.7251415984896,184
"588","{POPPY'S PLAYHOUSE BEDROOM  (22745),POPPY'S PLAYHOUSE LIVINGROOM  (22746)} => {POPPY'S PLAYHOUSE KITCHEN (22748)}",0.0101304850520288,0.910891089108911,0.0111215107636404,48.5176388606603,184
"589","{POPPY'S PLAYHOUSE KITCHEN (22748),POPPY'S PLAYHOUSE LIVINGROOM  (22746)} => {POPPY'S PLAYHOUSE BEDROOM  (22745)}",0.0101304850520288,0.863849765258216,0.011727137587403,50.128125515607,184
"590","{POPPY'S PLAYHOUSE BEDROOM  (22745),POPPY'S PLAYHOUSE KITCHEN (22748)} => {POPPY'S PLAYHOUSE LIVINGROOM  (22746)}",0.0101304850520288,0.738955823293173,0.013709189010626,53.9022273834293,184
"591","{WOODEN STAR CHRISTMAS SCANDINAVIAN (22578),WOODEN TREE CHRISTMAS SCANDINAVIAN (22579)} => {WOODEN HEART CHRISTMAS SCANDINAVIAN (22577)}",0.010020371084072,0.805309734513274,0.0124428783791224,31.5914486133145,182
"592","{WOODEN HEART CHRISTMAS SCANDINAVIAN (22577),WOODEN TREE CHRISTMAS SCANDINAVIAN (22579)} => {WOODEN STAR CHRISTMAS SCANDINAVIAN (22578)}",0.010020371084072,0.91,0.0110113967956835,38.171662817552,182
"593","{WOODEN HEART CHRISTMAS SCANDINAVIAN (22577),WOODEN STAR CHRISTMAS SCANDINAVIAN (22578)} => {WOODEN TREE CHRISTMAS SCANDINAVIAN (22579)}",0.010020371084072,0.570532915360502,0.0175631778891152,37.5456135568579,182
"594","{ALARM CLOCK BAKELIKE GREEN (22726),ALARM CLOCK BAKELIKE IVORY (22730)} => {ALARM CLOCK BAKELIKE RED  (22727)}",0.0114518526675109,0.764705882352941,0.0149754996421296,16.0385137888874,208
"595","{ALARM CLOCK BAKELIKE IVORY (22730),ALARM CLOCK BAKELIKE RED  (22727)} => {ALARM CLOCK BAKELIKE GREEN (22726)}",0.0114518526675109,0.686468646864686,0.0166822661454606,16.1506865712478,208
"596","{ALARM CLOCK BAKELIKE GREEN (22726),ALARM CLOCK BAKELIKE RED  (22727)} => {ALARM CLOCK BAKELIKE IVORY (22730)}",0.0114518526675109,0.4,0.0286296316687772,15.7255411255411,208
"597","{GREEN REGENCY TEACUP AND SAUCER (22697),PINK REGENCY TEACUP AND SAUCER (22698)} => {ROSES REGENCY TEACUP AND SAUCER  (22699)}",0.0202059131200793,0.835990888382688,0.0241700159665254,19.6685265617808,367
"598","{PINK REGENCY TEACUP AND SAUCER (22698),ROSES REGENCY TEACUP AND SAUCER  (22699)} => {GREEN REGENCY TEACUP AND SAUCER (22697)}",0.0202059131200793,0.886473429951691,0.0227935913670649,23.5739632623903,367
"599","{GREEN REGENCY TEACUP AND SAUCER (22697),ROSES REGENCY TEACUP AND SAUCER  (22699)} => {PINK REGENCY TEACUP AND SAUCER (22698)}",0.0202059131200793,0.688555347091932,0.0293453724604966,23.376132278936,367
"600","{GREEN REGENCY TEACUP AND SAUCER (22697),PINK REGENCY TEACUP AND SAUCER (22698)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0138193029785828,0.571753986332574,0.0241700159665254,6.45818883940208,251
"601","{PINK REGENCY TEACUP AND SAUCER (22698),REGENCY CAKESTAND 3 TIER (22423)} => {GREEN REGENCY TEACUP AND SAUCER (22697)}",0.0138193029785828,0.880701754385965,0.015691240433849,23.42047725463,251
"602","{GREEN REGENCY TEACUP AND SAUCER (22697),REGENCY CAKESTAND 3 TIER (22423)} => {PINK REGENCY TEACUP AND SAUCER (22698)}",0.0138193029785828,0.707042253521127,0.0195452293123383,24.0037541134658,251
"603","{PINK REGENCY TEACUP AND SAUCER (22698),ROSES REGENCY TEACUP AND SAUCER  (22699)} => {REGENCY CAKESTAND 3 TIER (22423)}",0.0132136761548202,0.579710144927536,0.0227935913670649,6.54805681736246,240
"604","{PINK REGENCY TEACUP AND SAUCER (22698),REGENCY CAKESTAND 3 TIER (22423)} => {ROSES REGENCY TEACUP AND SAUCER  (22699)}",0.0132136761548202,0.842105263157895,0.015691240433849,19.8123806926643,240
"605","{REGENCY CAKESTAND 3 TIER (22423),ROSES REGENCY TEACUP AND SAUCER  (22699)} => {PINK REGENCY TEACUP AND SAUCER (22698)}",0.0132136761548202,0.601503759398496,0.0219677366073886,20.4207715550559,240
